縣市代碼,縣市名稱,學校代碼,學校名稱,專任教師數男,專任教師數女,兼任教師數男,兼任教師數女,職員數男,職員數女,班級數,學生數男,學生數女,上學年畢業生數男,上學年畢業生數女
12,高雄市,120402,國立岡山農工,89 ,69 ,3 ,9 ,13 ,25 ,64 ,"1,335 ",373 ,400 ,125 
12,高雄市,120409,國立鳳山商工,81 ,92 ,0 ,0 ,16 ,22 ,77 ,"1,052 ","1,043 ",310 ,319 
12,高雄市,121405,私立中山工商,151 ,196 ,12 ,4 ,15 ,43 ,191 ,"5,246 ","3,203 ","1,684 ","1,148 "
12,高雄市,121410,私立旗美商工,4 ,2 ,11 ,3 ,0 ,5 ,8 ,66 ,42 ,21 ,14 
12,高雄市,121413,私立高英工商,45 ,30 ,0 ,0 ,10 ,17 ,56 ,"1,085 ",568 ,398 ,180 
12,高雄市,121415,私立華德工家,14 ,11 ,6 ,2 ,4 ,4 ,31 ,295 ,204 ,73 ,47 
12,高雄市,121417,私立高苑工商,31 ,30 ,15 ,7 ,5 ,15 ,51 ,"1,073 ",391 ,319 ,145 
13,屏東縣,130401,國立內埔農工,55 ,42 ,0 ,0 ,10 ,15 ,34 ,508 ,206 ,123 ,65 
13,屏東縣,130403,國立屏東高工,103 ,71 ,0 ,0 ,19 ,14 ,66 ,"1,464 ",261 ,470 ,87 
13,屏東縣,130404,國立佳冬高農,41 ,58 ,0 ,0 ,11 ,13 ,41 ,507 ,332 ,164 ,128 
13,屏東縣,130410,國立東港海事,40 ,54 ,14 ,7 ,13 ,16 ,37 ,701 ,340 ,205 ,136 
13,屏東縣,130417,國立恆春工商,32 ,55 ,0 ,0 ,9 ,13 ,33 ,386 ,305 ,106 ,78 
13,屏東縣,131409,私立民生家商,14 ,18 ,4 ,7 ,0 ,9 ,22 ,324 ,292 ,126 ,150 
13,屏東縣,131418,私立日新工商,5 ,5 ,2 ,4 ,1 ,7 ,9 ,122 ,88 ,52 ,35 
14,臺東縣,140404,國立關山工商,28 ,28 ,0 ,0 ,9 ,12 ,21 ,156 ,76 ,48 ,37 
14,臺東縣,140405,國立臺東高商,35 ,61 ,0 ,0 ,3 ,16 ,36 ,420 ,614 ,99 ,181 
14,臺東縣,140408,國立成功商水,22 ,13 ,0 ,0 ,6 ,10 ,12 ,124 ,46 ,35 ,16 
14,臺東縣,141406,私立公東高工,25 ,25 ,4 ,6 ,12 ,14 ,31 ,513 ,270 ,153 ,95 
15,花蓮縣,150401,國立花蓮高農,49 ,42 ,0 ,0 ,12 ,15 ,35 ,422 ,309 ,89 ,93 
15,花蓮縣,150404,國立花蓮高工,84 ,56 ,0 ,0 ,17 ,16 ,45 ,900 ,147 ,279 ,48 
15,花蓮縣,150405,國立花蓮高商,30 ,60 ,0 ,0 ,3 ,18 ,35 ,340 ,637 ,98 ,212 
15,花蓮縣,150411,國立光復商工,24 ,19 ,0 ,0 ,9 ,6 ,16 ,133 ,91 ,34 ,28 
15,花蓮縣,151410,花蓮縣上騰工商,16 ,11 ,3 ,3 ,5 ,6 ,27 ,245 ,166 ,58 ,44 
16,澎湖縣,160401,國立澎湖海事水產,55 ,53 ,5 ,0 ,15 ,21 ,43 ,584 ,329 ,178 ,112 
17,基隆市,170403,國立海洋大學附屬基隆海事,56 ,63 ,0 ,0 ,12 ,19 ,48 ,723 ,345 ,147 ,86 
17,基隆市,170404,國立基隆商工,67 ,84 ,4 ,2 ,13 ,17 ,64 ,849 ,688 ,266 ,255 
17,基隆市,171405,私立光隆家商,8 ,10 ,10 ,17 ,0 ,5 ,22 ,159 ,278 ,62 ,123 
17,基隆市,171407,私立培德工家,9 ,9 ,6 ,4 ,1 ,4 ,11 ,95 ,45 ,21 ,16 
18,新竹市,180403,國立新竹高商,25 ,77 ,4 ,14 ,5 ,17 ,45 ,520 ,"1,045 ",164 ,356 
18,新竹市,180404,國立新竹高工,60 ,73 ,0 ,0 ,10 ,22 ,51 ,"1,168 ",376 ,390 ,116 
19,臺中市,190406,國立興大附農,47 ,114 ,11 ,10 ,13 ,20 ,78 ,"1,099 ","1,083 ",381 ,375 
19,臺中市,191412,財團法人光華高工,16 ,11 ,4 ,6 ,4 ,12 ,20 ,341 ,34 ,162 ,34 
19,臺中市,193404,市立臺中家商,52 ,123 ,0 ,0 ,9 ,18 ,78 ,556 ,"1,590 ",160 ,551 
19,臺中市,193407,市立臺中高工,158 ,104 ,2 ,4 ,26 ,31 ,116 ,"2,990 ",485 ,969 ,149 
20,嘉義市,200401,國立華南高商,41 ,67 ,0 ,0 ,5 ,16 ,42 ,525 ,827 ,151 ,288 
20,嘉義市,200405,國立嘉義高工,153 ,74 ,0 ,0 ,24 ,22 ,94 ,"2,027 ",634 ,678 ,208 
20,嘉義市,200406,國立嘉義高商,39 ,73 ,3 ,10 ,2 ,18 ,44 ,404 ,991 ,162 ,319 
20,嘉義市,200407,國立嘉義家職,17 ,80 ,0 ,0 ,6 ,15 ,41 ,229 ,854 ,63 ,313 
20,嘉義市,201408,私立東吳工家,48 ,64 ,10 ,5 ,9 ,12 ,82 ,"1,276 ","1,543 ",448 ,593 
21,臺南市,210408,國立臺南高商,49 ,101 ,0 ,0 ,3 ,19 ,64 ,586 ,"1,307 ",198 ,427 
21,臺南市,210416,國立臺南海事,46 ,37 ,11 ,11 ,10 ,10 ,33 ,653 ,255 ,218 ,99 
21,臺南市,211407,私立南英商工,27 ,40 ,16 ,9 ,8 ,19 ,36 ,660 ,270 ,358 ,132 
21,臺南市,211412,私立亞洲餐旅,11 ,15 ,7 ,4 ,1 ,7 ,24 ,418 ,300 ,143 ,132 
21,臺南市,211419,私立慈幼工商,31 ,18 ,7 ,4 ,12 ,12 ,32 ,743 ,173 ,275 ,66 
30,臺北市,311401,臺北市普林思頓高中,36 ,78 ,26 ,33 ,1 ,15 ,67 ,"1,225 ","1,564 ",565 ,941 
30,臺北市,323401,市立松山家商,44 ,110 ,3 ,2 ,6 ,24 ,58 ,646 ,"1,142 ",189 ,359 
30,臺北市,323402,市立松山工農,102 ,87 ,9 ,8 ,16 ,29 ,65 ,"1,872 ",385 ,467 ,133 
30,臺北市,331402,私立東方工商,4 ,7 ,5 ,3 ,0 ,5 ,6 ,42 ,69 ,37 ,45 
30,臺北市,331403,私立喬治工商,5 ,13 ,1 ,9 ,4 ,7 ,23 ,96 ,254 ,14 ,68 
30,臺北市,331404,私立開平餐飲,13 ,27 ,0 ,0 ,1 ,7 ,29 ,588 ,381 ,191 ,142 
30,臺北市,333401,市立大安高工,153 ,127 ,15 ,8 ,25 ,31 ,101 ,"2,619 ",446 ,823 ,142 
30,臺北市,341402,私立稻江護家,11 ,48 ,3 ,13 ,6 ,18 ,34 ,21 ,988 ,0 ,374 
30,臺北市,351402,臺北市開南高中,25 ,22 ,20 ,12 ,7 ,17 ,36 ,678 ,179 ,248 ,68 
30,臺北市,361401,私立稻江高商,16 ,27 ,0 ,0 ,2 ,16 ,27 ,462 ,429 ,112 ,139 
30,臺北市,383401,市立木柵高工,94 ,87 ,6 ,0 ,17 ,27 ,57 ,"1,498 ",254 ,414 ,100 
30,臺北市,393401,市立南港高工,107 ,94 ,0 ,0 ,37 ,26 ,68 ,"1,902 ",268 ,511 ,77 
30,臺北市,403401,市立內湖高工,91 ,79 ,0 ,0 ,14 ,25 ,58 ,"1,611 ",276 ,398 ,86 
30,臺北市,411401,私立華岡藝校,14 ,17 ,46 ,53 ,2 ,2 ,18 ,160 ,567 ,41 ,177 
30,臺北市,413401,市立士林高商,60 ,140 ,3 ,10 ,11 ,23 ,78 ,825 ,"1,439 ",206 ,485 
30,臺北市,421404,私立惇敘工商,27 ,13 ,3 ,2 ,6 ,4 ,23 ,448 ,29 ,166 ,13 
50,高雄市,521401,私立中華藝校,16 ,29 ,31 ,40 ,8 ,16 ,27 ,271 ,601 ,89 ,198 
50,高雄市,533401,市立海青工商,79 ,93 ,3 ,3 ,17 ,18 ,62 ,918 ,867 ,307 ,308 
50,高雄市,533402,市立三民家商,48 ,99 ,0 ,0 ,3 ,21 ,54 ,432 ,"1,207 ",134 ,387 
50,高雄市,551402,私立樹德家商,49 ,121 ,35 ,52 ,9 ,27 ,136 ,"1,456 ","3,024 ",462 ,"1,100 "
50,高雄市,553401,市立高雄高工,140 ,92 ,1 ,3 ,20 ,19 ,83 ,"2,219 ",389 ,759 ,108 
50,高雄市,563401,市立高雄高商,43 ,109 ,0 ,5 ,5 ,17 ,60 ,531 ,"1,235 ",169 ,465 
50,高雄市,581401,私立國際商工,1 ,3 ,8 ,7 ,0 ,2 ,5 ,51 ,73 ,23 ,23 
50,高雄市,581402,私立三信家商,30 ,57 ,18 ,23 ,3 ,12 ,86 ,"1,174 ","1,320 ",314 ,436 
50,高雄市,593401,市立中正高工,110 ,76 ,4 ,3 ,11 ,25 ,72 ,"1,709 ",265 ,582 ,92 
50,高雄市,610405,國立高餐大附屬餐旅中學,12 ,29 ,0 ,0 ,4 ,4 ,9 ,78 ,157 ,18 ,49 
50,高雄市,611401,私立高鳳工家,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,32 ,23 
71,金門縣,710401,國立金門農工,49 ,35 ,0 ,0 ,16 ,14 ,39 ,564 ,397 ,111 ,91 
30,臺北市,351B09,私立南華高中進修學校,5 ,16 ,0 ,0 ,3 ,10 ,24 ,336 ,323 ,207 ,167 
30,臺北市,361B09,私立志仁中學進修學校,7 ,10 ,0 ,0 ,1 ,6 ,42 ,702 ,699 ,330 ,299 
01,新北市,011C71,私立光華高商進修學校,4 ,8 ,4 ,7 ,1 ,5 ,15 ,240 ,201 ,78 ,60 
21,臺南市,210C01,國立成功大學附設高工進修學校,20 ,14 ,11 ,4 ,2 ,5 ,24 ,197 ,63 ,48 ,6 
07,彰化縣,070F01,國立和美實驗學校,0 ,0 ,0 ,0 ,0 ,0 ,12 ,195 ,167 ,54 ,78 
50,高雄市,543F01,市立楠梓特殊學校,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,13 ,0 ,0 
03,桃園市,031G91,私立宏德高商進修學校,0 ,0 ,0 ,0 ,0 ,0 ,3 ,102 ,0 ,27 ,0 
07,彰化縣,070G92,國立二林工商進校分校,0 ,0 ,0 ,0 ,0 ,0 ,3 ,33 ,0 ,7 ,0 
11,臺南市,111G91,私立樹德高中進修學校,0 ,0 ,12 ,1 ,0 ,0 ,3 ,87 ,0 ,28 ,0 
15,花蓮縣,151G91,私立正德高中進修學校,0 ,0 ,23 ,5 ,0 ,0 ,3 ,71 ,0 ,25 ,0 
03,桃園市,03C301,誠正中學桃園分校,0 ,0 ,0 ,0 ,0 ,0 ,11 ,177 ,0 ,3 ,0 
04,新竹縣,04C301,誠正中學,0 ,0 ,0 ,0 ,0 ,0 ,13 ,210 ,0 ,19 ,0 
07,彰化縣,07C301,誠正中學彰化分校,0 ,0 ,0 ,0 ,0 ,0 ,14 ,148 ,58 ,0 ,0 
12,高雄市,12C301,明陽中學,0 ,0 ,0 ,0 ,0 ,0 ,6 ,61 ,1 ,0 ,0 
